* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 10, 1, 1
309, none, terralith:ashen_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
310, none, terralith:ashen_savanna, MONSTER, minecraft:creeper, 80, 4, 4
311, none, terralith:ashen_savanna, MONSTER, minecraft:slime, 80, 4, 4
312, none, terralith:ashen_savanna, MONSTER, minecraft:enderman, 5, 1, 4
313, none, terralith:ashen_savanna, MONSTER, minecraft:witch, 5, 1, 1
314, none, terralith:ashen_savanna, MONSTER, embers:ancient_golem, 15, 1, 1
315, none, terralith:ashen_savanna, MONSTER, alexsmobs:centipede_head, 10, 1, 1
316, none, terralith:ashen_savanna, MONSTER, alexsmobs:guster, 35, 1, 2
317, none, terralith:ashen_savanna, MONSTER, alexsmobs:farseer, 30, 1, 1
318, none, terralith:ashen_savanna, MONSTER, alexsmobs:murmur, 10, 1, 1
319, none, terralith:ashen_savanna, MONSTER, iceandfire:troll, 40, 1, 3
320, none, terralith:ashen_savanna, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
321, none, terralith:ashen_savanna, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
322, none, terralith:ashen_savanna, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
323, none, terralith:ashen_savanna, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
324, none, terralith:ashen_savanna, CREATURE, minecraft:sheep, 12, 4, 4
325, none, terralith:ashen_savanna, CREATURE, minecraft:pig, 10, 4, 4
326, none, terralith:ashen_savanna, CREATURE, minecraft:chicken, 10, 4, 4
327, none, terralith:ashen_savanna, CREATURE, minecraft:cow, 10, 4, 4
328, none, terralith:ashen_savanna, CREATURE, minecraft:horse, 10, 1, 3
329, none, terralith:ashen_savanna, CREATURE, minecraft:donkey, 10, 1, 1
330, none, terralith:ashen_savanna, CREATURE, minecraft:llama, 10, 2, 2
331, none, terralith:ashen_savanna, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
332, none, terralith:ashen_savanna, CREATURE, iceandfire:hippogryph, 10, 1, 1
333, none, terralith:ashen_savanna, AMBIENT, minecraft:bat, 10, 8, 8
334, none, terralith:ashen_savanna, AMBIENT, alexsmobs:fly, 10, 2, 3
335, none, terralith:ashen_savanna, AMBIENT, alexsmobs:cockroach, 10, 5, 5
336, none, terralith:ashen_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
337, none, terralith:ashen_savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
338, badlands, minecraft:badlands, MONSTER, minecraft:spider, 80, 4, 4
339, badlands, minecraft:badlands, MONSTER, minecraft:zombie, 80, 4, 4
340, badlands, minecraft:badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
341, badlands, minecraft:badlands, MONSTER, minecraft:skeleton, 80, 4, 4
342, badlands, minecraft:badlands, MONSTER, minecraft:creeper, 80, 4, 4
343, badlands, minecraft:badlands, MONSTER, minecraft:slime, 80, 4, 4
344, badlands, minecraft:badlands, MONSTER, minecraft:enderman, 5, 1, 4
345, badlands, minecraft:badlands, MONSTER, minecraft:witch, 5, 1, 1
346, badlands, minecraft:badlands, MONSTER, embers:ancient_golem, 15, 1, 1
347, badlands, minecraft:badlands, MONSTER, alexsmobs:centipede_head, 10, 1, 1
348, badlands, minecraft:badlands, MONSTER, alexsmobs:farseer, 30, 1, 1
349, badlands, minecraft:badlands, MONSTER, alexsmobs:murmur, 10, 1, 1
350, badlands, minecraft:badlands, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
351, badlands, minecraft:badlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
352, badlands, minecraft:badlands, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
353, badlands, minecraft:badlands, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
354, badlands, minecraft:badlands, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
355, badlands, minecraft:badlands, CREATURE, alexsmobs:roadrunner, 10, 2, 2
356, badlands, minecraft:badlands, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
357, badlands, minecraft:badlands, CREATURE, alexsmobs:emu, 20, 2, 5
358, badlands, minecraft:badlands, CREATURE, alexsmobs:kangaroo, 25, 3, 5
359, badlands, minecraft:badlands, CREATURE, iceandfire:hippogryph, 10, 1, 1
360, badlands, minecraft:badlands, AMBIENT, minecraft:bat, 10, 8, 8
361, badlands, minecraft:badlands, AMBIENT, alexsmobs:fly, 10, 2, 3
362, badlands, minecraft:badlands, AMBIENT, alexsmobs:cockroach, 10, 5, 5
363, badlands, minecraft:badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
364, badlands, minecraft:badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
365, badlands, minecraft:badlands, RATS_RATS, rats:rat, 80, 1, 3
366, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:spider, 80, 4, 4
367, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie, 80, 4, 4
368, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
369, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
370, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:creeper, 80, 4, 4
371, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:slime, 80, 4, 4
372, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:enderman, 5, 1, 4
373, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:witch, 5, 1, 1
374, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:ocelot, 10, 1, 1
375, jungle, minecraft:bamboo_jungle, MONSTER, embers:ancient_golem, 15, 1, 1
376, jungle, minecraft:bamboo_jungle, MONSTER, alexsmobs:centipede_head, 10, 1, 1
377, jungle, minecraft:bamboo_jungle, MONSTER, alexsmobs:farseer, 30, 1, 1
378, jungle, minecraft:bamboo_jungle, MONSTER, alexsmobs:murmur, 10, 1, 1
379, jungle, minecraft:bamboo_jungle, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
380, jungle, minecraft:bamboo_jungle, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
381, jungle, minecraft:bamboo_jungle, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
382, jungle, minecraft:bamboo_jungle, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
383, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:sheep, 12, 4, 4
384, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 10, 4, 4
385, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
386, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:cow, 10, 4, 4
387, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
388, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:parrot, 40, 1, 2
389, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:panda, 80, 1, 2
390, jungle, minecraft:bamboo_jungle, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
391, jungle, minecraft:bamboo_jungle, CREATURE, crittersandcompanions:red_panda, 10, 1, 2
392, jungle, minecraft:bamboo_jungle, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
393, jungle, minecraft:bamboo_jungle, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
394, jungle, minecraft:bamboo_jungle, CREATURE, alexsmobs:hummingbird, 19, 7, 7
395, jungle, minecraft:bamboo_jungle, CREATURE, alexsmobs:komodo_dragon, 16, 1, 2
396, jungle, minecraft:bamboo_jungle, CREATURE, alexsmobs:tiger, 30, 1, 3
397, jungle, minecraft:bamboo_jungle, CREATURE, iceandfire:amphithere, 50, 1, 3
398, jungle, minecraft:bamboo_jungle, AMBIENT, minecraft:bat, 10, 8, 8
399, jungle, minecraft:bamboo_jungle, AMBIENT, alexsmobs:fly, 10, 2, 3
400, jungle, minecraft:bamboo_jungle, AMBIENT, alexsmobs:cockroach, 10, 5, 5
401, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
402, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
403, jungle, minecraft:bamboo_jungle, RATS_RATS, rats:rat, 80, 1, 3
404, none, terralith:basalt_cliffs, MONSTER, minecraft:spider, 80, 4, 4
405, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
406, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
407, none, terralith:basalt_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
408, none, terralith:basalt_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
409, none, terralith:basalt_cliffs, MONSTER, minecraft:slime, 80, 4, 4
410, none, terralith:basalt_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
411, none, terralith:basalt_cliffs, MONSTER, minecraft:witch, 5, 1, 1
412, none, terralith:basalt_cliffs, MONSTER, embers:ancient_golem, 15, 1, 1
413, none, terralith:basalt_cliffs, MONSTER, alexsmobs:centipede_head, 10, 1, 1
414, none, terralith:basalt_cliffs, MONSTER, alexsmobs:farseer, 30, 1, 1
415, none, terralith:basalt_cliffs, MONSTER, alexsmobs:murmur, 10, 1, 1
416, none, terralith:basalt_cliffs, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
417, none, terralith:basalt_cliffs, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
418, none, terralith:basalt_cliffs, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
419, none, terralith:basalt_cliffs, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
420, none, terralith:basalt_cliffs, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
421, none, terralith:basalt_cliffs, CREATURE, alexsmobs:sunbird, 10, 1, 1
422, none, terralith:basalt_cliffs, CREATURE, alexsmobs:seagull, 21, 3, 6
423, none, terralith:basalt_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
424, none, terralith:basalt_cliffs, AMBIENT, alexsmobs:fly, 10, 2, 3
425, none, terralith:basalt_cliffs, AMBIENT, alexsmobs:cockroach, 10, 5, 5
426, none, terralith:basalt_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
427, none, terralith:basalt_cliffs, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
428, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
429, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
430, nether, minecraft:basalt_deltas, MONSTER, rats:demon_rat, 15, 1, 1
431, nether, minecraft:basalt_deltas, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
432, nether, minecraft:basalt_deltas, MONSTER, alexsmobs:straddler, 70, 1, 3
433, nether, minecraft:basalt_deltas, MONSTER, alexsmobs:farseer, 30, 1, 1
434, nether, minecraft:basalt_deltas, MONSTER, quark:foxhound, 30, 1, 2
435, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 10, 1, 4
436, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 60, 1, 2
437, nether, minecraft:basalt_deltas, CREATURE, alexsmobs:laviathan, 15, 1, 1
438, nether, minecraft:basalt_deltas, WATER_CREATURE, alexsmobs:stradpole, 10, 1, 1
439, beach, minecraft:beach, MONSTER, minecraft:spider, 80, 4, 4
440, beach, minecraft:beach, MONSTER, minecraft:zombie, 80, 4, 4
441, beach, minecraft:beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
442, beach, minecraft:beach, MONSTER, minecraft:skeleton, 80, 4, 4
443, beach, minecraft:beach, MONSTER, minecraft:creeper, 80, 4, 4
444, beach, minecraft:beach, MONSTER, minecraft:slime, 80, 4, 4
445, beach, minecraft:beach, MONSTER, minecraft:enderman, 5, 1, 4
446, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
447, beach, minecraft:beach, MONSTER, embers:ancient_golem, 15, 1, 1
448, beach, minecraft:beach, MONSTER, rats:pied_piper, 25, 1, 1
449, beach, minecraft:beach, MONSTER, alexsmobs:centipede_head, 10, 1, 1
450, beach, minecraft:beach, MONSTER, alexsmobs:farseer, 30, 1, 1
451, beach, minecraft:beach, MONSTER, alexsmobs:murmur, 10, 1, 1
452, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
453, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
454, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
455, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
456, beach, minecraft:beach, CREATURE, minecraft:turtle, 10, 2, 5
457, beach, minecraft:beach, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
458, beach, minecraft:beach, CREATURE, alexsmobs:seal, 20, 3, 8
459, beach, minecraft:beach, CREATURE, alexsmobs:seagull, 21, 3, 6
460, beach, minecraft:beach, CREATURE, quark:crab, 10, 1, 3
461, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
462, beach, minecraft:beach, AMBIENT, alexsmobs:fly, 10, 2, 3
463, beach, minecraft:beach, AMBIENT, alexsmobs:cockroach, 10, 5, 5
464, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
465, beach, minecraft:beach, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
466, beach, minecraft:beach, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
467, beach, minecraft:beach, RATS_RATS, rats:rat, 80, 1, 3
468, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 80, 4, 4
469, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
470, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
471, forest, minecraft:birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
472, forest, minecraft:birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
473, forest, minecraft:birch_forest, MONSTER, minecraft:slime, 80, 4, 4
474, forest, minecraft:birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
475, forest, minecraft:birch_forest, MONSTER, minecraft:witch, 5, 1, 1
476, forest, minecraft:birch_forest, MONSTER, embers:ancient_golem, 15, 1, 1
477, forest, minecraft:birch_forest, MONSTER, rats:pied_piper, 25, 1, 1
478, forest, minecraft:birch_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
479, forest, minecraft:birch_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
480, forest, minecraft:birch_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
481, forest, minecraft:birch_forest, MONSTER, iceandfire:troll, 40, 1, 3
482, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
483, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
484, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
485, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
486, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 12, 2, 2
487, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 10, 2, 2
488, forest, minecraft:birch_forest, CREATURE, minecraft:chicken, 10, 2, 2
489, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 10, 2, 2
490, forest, minecraft:birch_forest, CREATURE, hexerei:crow, 20, 2, 5
491, forest, minecraft:birch_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
492, forest, minecraft:birch_forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
493, forest, minecraft:birch_forest, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
494, forest, minecraft:birch_forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
495, forest, minecraft:birch_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
496, forest, minecraft:birch_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
497, forest, minecraft:birch_forest, CREATURE, alexsmobs:crow, 10, 3, 5
498, forest, minecraft:birch_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
499, forest, minecraft:birch_forest, CREATURE, alexsmobs:sugar_glider, 15, 2, 4
500, forest, minecraft:birch_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
501, forest, minecraft:birch_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
502, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
503, forest, minecraft:birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
504, forest, minecraft:birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
505, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
506, forest, minecraft:birch_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
507, forest, minecraft:birch_forest, RATS_RATS, rats:rat, 80, 1, 3
508, forest, terralith:birch_taiga, MONSTER, minecraft:spider, 80, 4, 4
509, forest, terralith:birch_taiga, MONSTER, minecraft:zombie, 80, 4, 4
510, forest, terralith:birch_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
511, forest, terralith:birch_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
512, forest, terralith:birch_taiga, MONSTER, minecraft:creeper, 80, 4, 4
513, forest, terralith:birch_taiga, MONSTER, minecraft:slime, 80, 4, 4
514, forest, terralith:birch_taiga, MONSTER, minecraft:enderman, 5, 1, 4
515, forest, terralith:birch_taiga, MONSTER, minecraft:witch, 5, 1, 1
516, forest, terralith:birch_taiga, MONSTER, embers:ancient_golem, 15, 1, 1
517, forest, terralith:birch_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
518, forest, terralith:birch_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
519, forest, terralith:birch_taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
520, forest, terralith:birch_taiga, MONSTER, iceandfire:troll, 40, 1, 3
521, forest, terralith:birch_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
522, forest, terralith:birch_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
523, forest, terralith:birch_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
524, forest, terralith:birch_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
525, forest, terralith:birch_taiga, CREATURE, minecraft:wolf, 10, 4, 4
526, forest, terralith:birch_taiga, CREATURE, hexerei:crow, 20, 2, 5
527, forest, terralith:birch_taiga, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
528, forest, terralith:birch_taiga, CREATURE, crittersandcompanions:ferret, 10, 2, 3
529, forest, terralith:birch_taiga, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
530, forest, terralith:birch_taiga, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
531, forest, terralith:birch_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
532, forest, terralith:birch_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
533, forest, terralith:birch_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
534, forest, terralith:birch_taiga, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
535, forest, terralith:birch_taiga, CREATURE, alexsmobs:skunk, 10, 1, 2
536, forest, terralith:birch_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
537, forest, terralith:birch_taiga, AMBIENT, minecraft:bat, 10, 8, 8
538, forest, terralith:birch_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
539, forest, terralith:birch_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
540, forest, terralith:birch_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
541, forest, terralith:birch_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
542, none, deeperdarker:blooming_caverns, MONSTER, deeperdarker:angler_fish, 10, 3, 5
543, none, deeperdarker:blooming_caverns, MONSTER, deeperdarker:sculk_snapper, 10, 1, 2
544, none, deeperdarker:blooming_caverns, MONSTER, deeperdarker:sludge, 10, 1, 2
545, none, deeperdarker:blooming_caverns, MONSTER, alexsmobs:farseer, 30, 1, 1
546, none, deeperdarker:blooming_caverns, MONSTER, alexsmobs:skreecher, 10, 1, 1
547, plains, terralith:blooming_plateau, MONSTER, minecraft:spider, 80, 4, 4
548, plains, terralith:blooming_plateau, MONSTER, minecraft:zombie, 80, 4, 4
549, plains, terralith:blooming_plateau, MONSTER, minecraft:zombie_villager, 10, 1, 1
550, plains, terralith:blooming_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
551, plains, terralith:blooming_plateau, MONSTER, minecraft:creeper, 80, 4, 4
552, plains, terralith:blooming_plateau, MONSTER, minecraft:slime, 80, 4, 4
553, plains, terralith:blooming_plateau, MONSTER, minecraft:enderman, 5, 1, 4
554, plains, terralith:blooming_plateau, MONSTER, minecraft:witch, 5, 1, 1
555, plains, terralith:blooming_plateau, MONSTER, embers:ancient_golem, 15, 1, 1
556, plains, terralith:blooming_plateau, MONSTER, alexsmobs:centipede_head, 10, 1, 1
557, plains, terralith:blooming_plateau, MONSTER, alexsmobs:farseer, 30, 1, 1
558, plains, terralith:blooming_plateau, MONSTER, alexsmobs:murmur, 10, 1, 1
559, plains, terralith:blooming_plateau, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
560, plains, terralith:blooming_plateau, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
561, plains, terralith:blooming_plateau, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
562, plains, terralith:blooming_plateau, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
563, plains, terralith:blooming_plateau, CREATURE, minecraft:donkey, 10, 1, 2
564, plains, terralith:blooming_plateau, CREATURE, minecraft:rabbit, 10, 1, 3
565, plains, terralith:blooming_plateau, CREATURE, minecraft:sheep, 10, 1, 2
566, plains, terralith:blooming_plateau, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
567, plains, terralith:blooming_plateau, CREATURE, alexsmobs:hummingbird, 19, 7, 7
568, plains, terralith:blooming_plateau, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
569, plains, terralith:blooming_plateau, AMBIENT, minecraft:bat, 10, 8, 8
570, plains, terralith:blooming_plateau, AMBIENT, alexsmobs:fly, 10, 2, 3
571, plains, terralith:blooming_plateau, AMBIENT, alexsmobs:cockroach, 10, 5, 5
572, plains, terralith:blooming_plateau, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
573, plains, terralith:blooming_plateau, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
